LONGITUDE,LATITUDE,CELL_RSRP,CELL_RSRQ,CELL_SINR,CELL_CELLID,зЪЙмаЁЧјКХ,ИњзйЧјТы,ЧјЯи
121.071001,30.140312,-89,-7,2,186900227,186900227,26696,грвІ
121.071001,30.140312,-90.5,-8,2,119781827,119781827,26696,грвІ
121.071001,30.140312,-94,-8,2,186900230,186900230,26696,грвІ
121.243087,30.000998,-92,-14.75,-0.225,156495234,156495234,26399,грвІ
121.243087,30.000998,-90,-12,0.4,103035906,103035906,26399,грвІ
121.243087,30.000998,-90,-13,-1.2,103035905,103035905,26399,грвІ
121.1770649,30.0473544,-82,-13.25,2.575,157268609,157268609,26562,грвІ
121.1843525,30.15495334,-91,-11.6,1.92,152378756,152378756,26695,грвІ
121.152178,30.00415093,-99,-13,-3,198004995,198004995,26566,грвІ
121.132008,30.011683,-97,-13.375,0.65,156977794,156977794,26566,грвІ
121.132728,30.011458,-97.5,-14.5,-0.1,156977794,156977794,26566,грвІ
121.3348527,30.02521674,-84,-15,-3,186766850,186766850,26399,грвІ
121.3348234,30.02524767,-82.75,-13.25,0,186766851,186766851,26399,грвІ
121.3348234,30.02524767,-81.5,-13,0.5,214465091,214465091,26399,грвІ
121.3348234,30.02524767,-77,-12,1,156776834,156776834,26399,грвІ
121.3348234,30.02524767,-81,-14,-4,156776835,156776835,26399,грвІ
121.144188,30.046009,-89,-13,-0.4,103011587,103011587,26564,грвІ
121.1441352,30.04616077,-89,-13.5,0.3,103011587,103011587,26564,грвІ
121.1440552,30.04610786,-94,-13,2,213952321,213952321,26562,грвІ
121.1440554,30.04610786,-94,-10,-3.8,208553537,208553537,26564,грвІ
121.1586865,30.07613851,-81,-17,-8.2,189070341,189070341,26700,грвІ
121.1357868,30.16164795,-80,-12.5,2.7,102990337,102990337,26695,грвІ
121.075725,30.159322,-93,-11,1,264916613,264916613,22344,грвІ
120.9981773,30.15205073,-92.1,-11.8,-0.12,186812419,186812419,22720,грвІ
121.071797,30.075178,-93,-15,-2.2,264959621,264959621,26699,грвІ
121.071001,30.140312,-95.2,-11.4,-0.6,265180033,265180033,26696,грвІ
121.1652724,30.08533502,-83,-13,1.2,188894725,188894725,26700,грвІ
121.0741252,30.21009759,-85.25,-9,-1,157200003,157200003,22344,грвІ
121.2073504,30.16384734,-95.11111111,-11.22222222,0.888888889,102993153,102993153,26695,грвІ
121.2073188,30.16383545,-99,-11,-1,209814593,209814593,26695,грвІ
121.061102,30.069782,-95,-12,2,198157571,198157571,26699,грвІ
121.0915169,30.10135525,-90,-11,2,186818563,186818563,26696,грвІ
121.08321,30.143577,-87,-12,1,193218568,193218568,26696,грвІ
121.1141205,30.03078645,-89.6,-12.3,2.96,152285570,152285570,26562,грвІ
121.191338,30.021133,-95,-12,1.6,265180801,265180801,26399,грвІ
121.2106233,30.17467067,-99.33333333,-13.33333333,0.8,214836033,214836033,26695,грвІ
121.1933697,30.02023085,-89,-14,-7,156777601,156777601,26399,грвІ
121.194674,30.020617,-92.33333333,-13,-2.333333333,156777601,156777601,26399,грвІ
121.194674,30.020617,-87,-9,2,152126853,152126853,22604,грвІ
120.9924398,30.15811713,-94,-10,-2,193245185,193245185,22720,грвІ
120.9923579,30.15813283,-87.75,-10.75,1.375,156495746,156495746,22720,грвІ
120.9922963,30.15806261,-92,-10,2,156495746,156495746,22720,грвІ
121.0231451,30.17290799,-98,-9,-4,119747521,119747521,22720,грвІ
121.0231451,30.17290799,-91.66666667,-12,-5,198066435,198066435,22720,грвІ
121.0230403,30.17301907,-95,-11,-3,214258753,214258753,22720,грвІ
121.0504018,30.16292924,-90.33333333,-12.66666667,0.533333333,102987523,102987523,22720,грвІ
121.152481,30.161261,-96,-8,1.2,209742153,209742153,26695,грвІ
121.175224,30.059054,-95.8,-12,1.6,152133505,152133505,22342,грвІ
121.018402,30.151754,-99.77777778,-15.22222222,0.844444444,186894337,186894337,22720,грвІ
121.1680224,30.0619367,-91.60869565,-8.52173913,2.826086957,156406657,156406657,22342,грвІ
120.9923822,30.1704816,-88.6,-9.2,2.1,119793857,119793857,22720,грвІ
121.1679837,30.06155382,-94.33333333,-12.33333333,0,189006337,189006337,22342,грвІ
120.9999525,30.17093641,-99,-3,-6.8,265184386,265184386,22720,грвІ
121.0000456,30.17074273,-99,-20,-11.2,265184386,265184386,22720,грвІ
121.160449,30.038013,-92,-12,0,103003394,103003394,22604,грвІ
120.981578,30.101627,-86,-11,0.6,214467908,214467908,26699,грвІ
121.0399379,30.18513536,-96,-9,0.8,81153157,81153157,22344,грвІ
121.046904,30.18831462,-86,-13,-6.2,157277571,157277571,22344,грвІ
121.1744755,30.14556505,-90.8,-13,-5,152378755,152378755,26695,грвІ
121.162955,30.1050195,-95.5,-9.5,2.8,81020808,81020808,26696,грвІ
121.0130102,30.15228062,-95.2,-11.2,0.2,186894337,186894337,22720,грвІ
120.9947384,30.07636882,-98,-8.666666667,1.333333333,265169539,265169539,26699,грвІ
121.160504,30.073924,-83,-13,-4,157074818,157074818,22342,грвІ
121.160504,30.073924,-81,-6,-1.6,157074562,157074562,22342,грвІ
121.160426,30.073923,-81,-8,2.4,157074562,157074562,22342,грвІ
121.0810509,29.8964445,-77.5,-13,1.1,208443202,208443202,22465,грвІ
121.1452572,30.02910577,-95.5,-6,1,186913801,186913801,22604,грвІ
120.9951715,30.14518112,-97,-10.33333333,0,264919430,264919430,22720,грвІ
120.9952007,30.14519884,-99,-13,0,264919941,264919941,22720,грвІ
120.9953909,30.14521023,-98,-9,2,156897154,156897154,22720,грвІ
120.9954918,30.1451416,-96,-8,1,264919430,264919430,22720,грвІ
120.9955694,30.14515734,-94,-8,1,186812162,186812162,22720,грвІ
120.9956521,30.14511068,-94,-10,0,264919429,264919429,22720,грвІ
121.1436317,30.13368141,-98,-12.33333333,2.733333333,81153922,81153922,26696,грвІ
121.210506,30.17554253,-95,-8,-2,265046404,265046404,26695,грвІ
121.237949,29.987719,-86,-13,1.6,186764547,186764547,26399,грвІ
121.237949,29.987719,-88,-15,0,103197699,103197699,26399,грвІ
120.952975,30.119523,-89,-12,2.566666667,193312001,193312001,22720,грвІ
121.064742,30.07908,-95,-8,1,198065412,198065412,26699,грвІ
120.9632318,30.11616888,-95,-17,-8,156756355,156756355,22720,грвІ
120.9631653,30.11623644,-95,-17,-8,186891790,186891790,22720,грвІ
121.170943,30.154854,-93.6,-10.1,2.7,152240514,152240514,26695,грвІ
121.155721,30.031045,-72,-7,2.8,213951297,213951297,22604,грвІ
121.1780425,30.05067274,-96,-9,1,198054147,198054147,22342,грвІ
121.017645,30.081326,-93.5,-12.5,-0.2,198030083,198030083,26699,грвІ
121.0326736,30.17021601,-98.71428571,-11,-0.857142857,157073537,157073537,22720,грвІ
121.0326373,30.17021403,-97,-8,-0.6,208633667,208633667,22720,грвІ
120.990821,30.14385147,-80.6,-12.6,-0.38,208414785,208414785,22720,грвІ
121.153848,30.106898,-99.9,-13,-0.2,156440961,156440961,26696,грвІ
121.1129849,30.05163938,-93,-9.6,1.72,264928644,264928644,26699,грвІ
121.192282,30.154362,-99,-14,-4.2,214836035,214836035,26695,грвІ
121.192282,30.154362,-99,-12,-2.8,209814339,209814339,26695,грвІ
121.197342,30.161119,-96.33333333,-11.33333333,1.933333333,119755969,119755969,26695,грвІ
121.1623041,30.06452121,-85,-12,0,198056706,198056706,22342,грвІ
121.162573,30.064468,-83,-13,-3.666666667,198056706,198056706,22342,грвІ
121.162573,30.064468,-89.33333333,-15,-3,198056709,198056709,22342,грвІ
121.1610068,30.0246968,-94.6,-10.4,1.26,208476993,208476993,22604,грвІ
121.3831508,30.01581891,-92.16666667,-12,2.933333333,186878212,186878212,26399,грвІ
121.1133674,30.22233188,-96.25,-10.75,-4.25,186898433,186898433,22344,грвІ
121.169774,29.996983,-95,-14.5,-0.1,208242242,208242242,26566,грвІ
121.169774,29.996983,-90,-13,1.6,103032065,103032065,26566,грвІ
121.0358707,30.16633339,-92.5,-10.5,0.75,198066433,198066433,22720,грвІ
121.0358203,30.16635118,-97,-11,-4,102986242,102986242,22720,грвІ
121.1211296,30.0498858,-78,-13,2.2,188925699,188925699,26699,грвІ
121.1211353,30.04987549,-90,-12,-3,80783491,80783491,26562,грвІ
121.179539,30.063836,-88,-7,2,102913282,102913282,22342,грвІ
121.124968,30.051069,-92.3,-8.1,2.8,156897667,156897667,26562,грвІ
121.1615441,30.045389,-95.4,-12.9,-0.7,102994689,102994689,26564,грвІ
121.3644301,30.02545896,-83.6,-14.1,-1,186877953,186877953,26399,грвІ
121.1677442,30.04838332,-95.25,-9.25,2.25,213956673,213956673,26562,грвІ
120.9632472,30.1162892,-92,-12,0.6,186891790,186891790,22720,грвІ
120.99679,30.194003,-96,-12,0.7,214257986,214257986,22720,грвІ
120.99679,30.194003,-97.5,-11.5,1.5,186896386,186896386,22720,грвІ
121.002624,30.186268,-96.66666667,-11.66666667,1.633333333,186896386,186896386,22720,грвІ
121.1554994,30.03443902,-95,-12,0,81034114,81034114,22604,грвІ
121.1733365,30.10365358,-81,-10.71428571,2.2,214267969,214267969,26696,грвІ
121.135413,30.01353,-98.55555556,-12.44444444,1.222222222,156977794,156977794,26566,грвІ
121.072539,30.264142,-98.05,-12.65,-2.4,81014403,81014403,22344,грвІ
121.063871,30.273054,-98,-15,-1,264913543,264913543,22344,грвІ
121.063871,30.273054,-97,-14,0.2,264913541,264913541,22344,грвІ
121.1681464,30.16742106,-91,-10,-5,156779394,156779394,26695,грвІ
121.1288304,30.024594,-84.77777778,-11,0.222222222,156333442,156333442,26566,грвІ
121.170983,30.02004287,-98.09090909,-11.09090909,-0.218181818,152314505,152314505,22604,грвІ
121.1528592,30.03910667,-94.66666667,-11.5,1.766666667,208619076,208619076,22604,грвІ
121.035309,30.164063,-93,-9,2,102915335,102915335,22720,грвІ
121.035883,30.16402,-95.5,-12.66666667,-2.833333333,102915335,102915335,22720,грвІ
121.179571,30.06277,-94,-11,1,188937986,188937986,22342,грвІ
121.1376053,30.0484356,-92,-5,0,213957185,213957185,26562,грвІ
121.1374939,30.04838979,-90.25,-5.875,2.75,213957185,213957185,26562,грвІ
121.137457,30.048409,-89,-9,-3,208672324,208672324,26562,грвІ
121.19361,30.16658013,-93,-17,2.4,214274881,214274881,26695,грвІ
120.980988,30.145213,-99,-15,-2.2,156518275,156518275,22720,грвІ
120.987101,30.149322,-99.5,-14.5,1.2,186811140,186811140,22720,грвІ
120.987101,30.149322,-96.5,-13.5,-0.4,186812674,186812674,22720,грвІ
121.161183,30.168493,-95,-7,2,102991622,102991622,26695,грвІ
121.0705613,30.06579508,-88,-9,0,208772163,208772163,26699,грвІ
121.0705613,30.06579508,-91.5,-11,-1,214261062,214261062,26699,грвІ
121.1122507,30.05086561,-77,-11,1.6,186913283,186913283,26699,грвІ
121.176882,30.059458,-96,-12,-1,208259393,208259393,22342,грвІ
121.176753,30.059586,-95,-10,-1,103018241,103018241,22342,грвІ
121.176753,30.059586,-93,-13,-4,197994755,197994755,22342,грвІ
121.159206,30.072148,-91,-17,-6.2,264930183,264930183,22342,грвІ
121.158753,30.072234,-91,-13,2.6,264930185,264930185,22342,грвІ
121.1663167,30.06961589,-89,-15,-3,103006467,103006467,22342,грвІ
121.220857,30.008928,-84,-13,-0.2,198159363,198159363,26399,грвІ
121.077061,30.166044,-91.75,-13.25,1.95,197938945,197938945,22720,грвІ
121.1517537,30.03003893,-94.5,-11,2.9,102999042,102999042,22604,грвІ
120.9802237,30.06892498,-90.5,-9.25,0.25,152382338,152382338,26699,грвІ
121.14324,30.07043,-87,-12,-5,186815233,186815233,26700,грвІ
121.179896,30.05748006,-96.83333333,-10.33333333,0.5,156663170,156663170,22342,грвІ
121.179889,30.057467,-98,-12.33333333,0.666666667,214459971,214459971,22342,грвІ
121.128097,30.04433169,-97.66666667,-10.5,2.633333333,208197190,208197190,26562,грвІ
121.165794,30.067675,-94,-9,-1,265047941,265047941,22342,грвІ
121.165794,30.067675,-94,-10.5,0.5,213956931,213956931,22342,грвІ
121.1657875,30.06781114,-82,-7.5,-4.5,213956930,213956930,22342,грвІ
120.9995976,30.16851012,-98.6,-10.5,1.5,186915331,186915331,22720,грвІ
121.1366575,30.02816051,-91.2,-8.5,2,103020033,103020033,26566,грвІ
121.2256924,30.02626009,-97.2,-8.7,2.9,264921989,264921989,26399,грвІ
121.1533686,30.08999539,-90,-13,2,198157313,198157313,26700,грвІ
121.1719428,30.05188314,-92,-14,2.8,197926145,197926145,26562,грвІ
120.966127,30.105304,-83,-8,2.7,214467910,214467910,26699,грвІ
120.966235,30.105355,-83,-9,0.7,208344641,208344641,22720,грвІ
121.1388311,30.16033963,-92,-13,-5,102990340,102990340,26695,грвІ
121.250193,29.99399319,-92.8,-12,2.12,188814849,188814849,26399,грвІ
121.1758641,30.15782082,-85.22222222,-11.88888889,1.533333333,214272834,214272834,26695,грвІ
121.050731,30.16303939,-97,-10.1,-0.5,193310978,193310978,22720,грвІ
121.064193,30.201701,-95.75,-12.25,-1.1,186821635,186821635,22344,грвІ
121.073297,30.208762,-95,-12,-1.8,157200003,157200003,22344,грвІ
121.073297,30.208762,-95,-12,-1.8,186821635,186821635,22344,грвІ
121.3311233,29.98222087,-98,-12,-7,103034113,103034113,26399,грвІ
121.012851,30.141,-98.9,-12.2,1.2,186894338,186894338,22720,грвІ
121.142873,30.0529088,-94,-14,0,152062593,152062593,26562,грвІ
120.9992376,30.07507126,-97.6,-11.8,-0.52,157056897,157056897,26699,грвІ
121.2570145,30.0372009,-96.5,-7.5,-2.8,186882307,186882307,26399,грвІ
121.131611,30.01825,-92,-15,-0.6,119866305,119866305,26566,грвІ
120.9651464,30.10870117,-95.8,-7.8,2.2,156773505,156773505,22720,грвІ
121.237055,29.996623,-96,-11,2.2,156373633,156373633,26399,грвІ
121.187879,30.0162935,-95,-13,-3.5,186816259,186816259,26566,грвІ
121.1878581,30.016537,-96,-15,-4,186816259,186816259,26566,грвІ
121.1878581,30.016537,-96,-18,-9,186816259,186816259,26566,грвІ
121.1878914,30.016461,-97,-16,-7,119876289,119876289,26566,грвІ
121.135271,30.156244,-98,-9,2.8,264959873,264959873,26696,грвІ
121.0941862,30.09658854,-90,-6,1,186982403,186982403,26696,грвІ
121.0941395,30.09658393,-90,-11,-1,81015682,81015682,26696,грвІ
121.0941374,30.09653971,-91,-7,0,157125251,157125251,26696,грвІ
121.1687277,30.08884747,-99.3,-11.2,1.96,156327297,156327297,26700,грвІ
121.2569832,30.03718845,-97.6,-8,0.8,152084355,152084355,26399,грвІ
121.2078964,30.16884106,-99,-13,-2,156697221,156697221,26695,грвІ
121.1594615,29.99192674,-97.66666667,-11.33333333,2.466666667,103031553,103031553,22465,грвІ
121.3610967,29.92527089,-88.375,-7.375,1.875,186765574,186765574,22605,грвІ
121.3611144,29.92526584,-91,-7,2,156411268,156411268,26399,грвІ
121.3611144,29.92526584,-91,-7,2,186765571,186765571,22605,грвІ
120.9744012,30.09235134,-92,-10.25,2.14,265171586,265171586,26699,грвІ
121.1463973,30.03991943,-91,-13,0,188999683,188999683,22604,грвІ
121.135963,30.14164,-76,-6,1,152241537,152241537,26696,грвІ
121.130435,30.137209,-81,-6,1,103027714,103027714,26696,грвІ
121.1374376,30.02605019,-95,-6.5,1.9,103020035,103020035,26566,грвІ
121.233734,30.01091227,-97,-10,2.8,186874117,186874117,26399,грвІ
121.081998,29.916922,-91.9,-11,-0.04,186811395,186811395,26566,грвІ
121.1864979,30.00682183,-91,-13,1.6,186816258,186816258,26566,грвІ
121.1864977,30.00682183,-91,-14,-1.8,102914049,102914049,26566,грвІ
121.140822,30.063031,-86,-11,-2.6,186981635,186981635,26562,грвІ
121.1836765,30.02120199,-99,-13,-6,214652739,214652739,26399,грвІ
121.0616798,30.07448188,-99.33333333,-10,1.266666667,198157578,198157578,26699,грвІ
121.1566598,30.08951503,-91.22222222,-12.55555556,1,156447361,156447361,26700,грвІ
121.1566569,30.08955051,-91,-12,0.8,198059779,198059779,26700,грвІ
121.2202065,30.04098147,-99.28571429,-9.857142857,2,186883842,186883842,26399,грвІ
121.184841,30.058209,-99.44444444,-9,-1,265204353,265204353,22342,грвІ
121.0467822,30.16398383,-83,-11,-1,102987523,102987523,22720,грвІ
121.0452304,30.16359687,-75,-9.5,1,102986753,102986753,22720,грвІ
121.043827,30.16304253,-70,-10,1,102986753,102986753,22720,грвІ
120.9914589,30.18388811,-92.88888889,-12,1.811111111,186819329,186819329,22720,грвІ
120.991254,30.183797,-96,-12,0.7,193312515,193312515,22720,грвІ
121.158974,30.036557,-98.55555556,-12.44444444,0.666666667,103003394,103003394,22604,грвІ
121.1750732,30.0990153,-96,-12,0.4,152226689,152226689,26700,грвІ
121.1755721,30.09926704,-99,-12,0.4,152226691,152226691,26700,грвІ
121.1752238,30.09900553,-94,-9,1.8,152226692,152226692,26700,грвІ
121.0743835,30.09794563,-96,-11.6,2.44,157201027,157201027,26696,грвІ
121.201733,30.034833,-99.66666667,-14.66666667,-3.4,186872835,186872835,26399,грвІ
121.10867,30.050991,-95,-8,-1.2,152490118,152490118,26562,грвІ
121.1245728,30.04037846,-83.33333333,-11.16666667,2.166666667,213952069,213952069,26562,грвІ
121.120042,30.036881,-90,-14,1,152493953,152493953,26566,грвІ
121.1202456,30.03673367,-99,-13.33333333,1.333333333,156772741,156772741,26562,грвІ
121.1202219,30.03672119,-97,-14,2.6,197989635,197989635,26562,грвІ
121.1202278,30.03673005,-94.66666667,-13.33333333,2.4,152493953,152493953,26566,грвІ
121.1214719,30.01638188,-94.4,-12.8,-0.4,156697729,156697729,26566,грвІ
121.1214065,30.01619815,-92.625,-12.5,2.525,213973315,213973315,26566,грвІ
121.12149,30.016422,-94,-13.66666667,-0.733333333,214276161,214276161,26566,грвІ
121.056066,30.170577,-92,-12,2,186896644,186896644,22720,грвІ
121.055474,30.170388,-92,-12,2,186896644,186896644,22720,грвІ
121.05682,30.169005,-92,-12,2,186896644,186896644,22720,грвІ
121.0730537,30.21234101,-89.4,-12,2.14,157200001,157200001,22344,грвІ
121.1214282,30.01620837,-95.25,-13.5,0.3,186768386,186768386,26566,грвІ
121.1384416,30.01145318,-80,-10,-2,103059715,103059715,26566,грвІ
121.1379582,30.01132134,-78,-10,-2,156604289,156604289,26566,грвІ
121.2780436,30.03899034,-88,-13,-1.8,186881538,186881538,26399,грвІ
121.057785,30.161986,-95.5,-12.5,2.9,152045953,152045953,22720,грвІ
121.1389817,30.05581028,-83.33333333,-8.333333333,1.666666667,209766979,209766979,26562,грвІ
121.199765,29.996476,-92,-13,0,103035398,103035398,26566,грвІ
121.199726,29.996544,-86,-13,1.4,103035397,103035397,26566,грвІ
121.1171616,30.03399077,-94.5,-14.5,-0.05,156772738,156772738,26562,грвІ
121.1173256,30.0339605,-95,-18,-6.2,208659780,208659780,26562,грвІ
121.1171737,30.03405029,-95,-19,-6.4,265048452,265048452,26562,грвІ
121.1172011,30.03400972,-95.5,-15.5,-1.8,186885122,186885122,26562,грвІ
121.058129,30.227844,-91,-15,-8.4,81014145,81014145,22344,грвІ
121.0577077,30.22918132,-94.11111111,-13.88888889,-1.066666667,81014145,81014145,22344,грвІ
121.048997,30.16078,-96,-13,1,102987265,102987265,22720,грвІ
120.9634972,30.1103068,-98,-13,1.6,214460996,214460996,22720,грвІ
120.9634935,30.11030924,-97.375,-13.875,-8.875,156756355,156756355,22720,грвІ
121.0083284,30.0711648,-95,-15.3,-10.4,186770177,186770177,26699,грвІ
121.179326,30.012146,-99,-13,0,264918663,264918663,26566,грвІ
121.1528961,30.05716064,-80,-13,-2,188998657,188998657,26562,грвІ
121.1480636,30.0430476,-89.2,-13.2,0.04,188999681,188999681,22604,грвІ
121.148094,30.043119,-89,-12,1.56,188999681,188999681,22604,грвІ
121.104927,30.16628,-95,-14,-8.4,156373385,156373385,26696,грвІ
121.099122,30.165721,-94,-15,-7,152064642,152064642,22344,грвІ
121.099474,30.165849,-93,-17,-6.8,152064642,152064642,22344,грвІ
121.099535,30.166165,-93,-17,-6.8,152064642,152064642,22344,грвІ
121.099469,30.165853,-93,-17,-6.8,152491398,152491398,26696,грвІ
121.1267687,30.07331868,-85.4,-10.2,2.8,186912259,186912259,26700,грвІ
121.1391992,30.04191545,-96.2,-11.2,0.5,103023617,103023617,22604,грвІ
121.10624,30.050159,-95,-13,-3.6,152062850,152062850,26699,грвІ
121.1564903,30.05678168,-94,-9,-3,265052293,265052293,26562,грвІ
121.1214313,30.01625054,-92.375,-12.375,0.425,156697729,156697729,26566,грвІ
121.121432,30.01609945,-90,-16,1.4,213973315,213973315,26566,грвІ
121.1212231,30.01632053,-93,-14,1.2,186768386,186768386,26566,грвІ
121.170022,30.06106541,-97.6,-10.3,1.5,189006337,189006337,22342,грвІ
121.1386979,30.05106358,-96,-9.777777778,2.666666667,156610433,156610433,26562,грвІ
121.176713,30.006087,-95,-9,-2,103007501,103007501,26566,грвІ
121.1766707,30.00609402,-98,-14,-2.5,265180802,265180802,26399,грвІ
121.1766707,30.00609402,-99,-19,-3,152314499,152314499,22604,грвІ
121.1765762,30.00609913,-98,-12.2,-0.2,265181064,265181064,22604,грвІ
120.9944261,30.16639175,-91.44444444,-10.22222222,0.333333333,156495747,156495747,22720,грвІ
120.994457,30.1663963,-94.5,-10.6,0.7,186915330,186915330,22720,грвІ
120.994471,30.166313,-89,-10,-6,193312514,193312514,22720,грвІ
121.094446,30.097377,-98.66666667,-9.333333333,0.4,157125251,157125251,26696,грвІ
121.1719884,30.00314941,-99,-15,-1.8,198046467,198046467,26566,грвІ
121.1717399,30.00322537,-99,-12.5,0.6,198046467,198046467,26566,грвІ
121.1708404,30.00364258,-98.66666667,-12.33333333,0.066666667,198046467,198046467,26566,грвІ
121.099617,30.115692,-94,-12.5,2.4,80915073,80915073,26696,грвІ
121.0992439,30.11543609,-92.28571429,-11.85714286,2.285714286,80915073,80915073,26696,грвІ
121.1460675,30.16885683,-97,-7,-2,214456897,214456897,26695,грвІ
121.162003,30.097298,-93,-9,1,152226946,152226946,26696,грвІ
121.1589797,30.09952239,-92.66666667,-9,1,152226946,152226946,26696,грвІ
121.2350996,30.02481906,-93,-12,-2,186817538,186817538,26399,грвІ
121.2248768,30.0283214,-77,-11,-2,119786691,119786691,26399,грвІ
121.2229408,30.02907118,-88,-11,-2,208251713,208251713,26399,грвІ
121.044386,30.138147,-88,-10,1.4,186900483,186900483,26696,грвІ
121.047723,30.135991,-94,-13,-0.6,197925378,197925378,26696,грвІ
121.051641,30.121985,-97,-8.222222222,2.666666667,186890241,186890241,26699,грвІ
121.021935,30.159022,-99,-17,-5.4,102985732,102985732,22720,грвІ
121.0478022,30.15886475,-90,-5.666666667,2.333333333,156273290,156273290,22720,грвІ
121.1770732,30.06642754,-86,-9,2,188937987,188937987,22342,грвІ
121.1773119,30.06719401,-86,-9,2,188937987,188937987,22342,грвІ
121.2036918,30.0146596,-96,-12.4,0.72,103198212,103198212,26566,грвІ
121.202606,30.000048,-96,-16.5,-5.8,103198209,103198209,26566,грвІ
121.1287903,30.02432134,-89.6,-13.2,-0.52,186910721,186910721,26566,грвІ
121.1287967,30.02435357,-92,-11,2.6,214650689,214650689,26566,грвІ
121.1453685,30.03088284,-97.5,-12.83333333,-0.333333333,213952322,213952322,26562,грвІ
121.1454555,30.03094347,-99,-12,0.8,213951041,213951041,22604,грвІ
121.1454498,30.03093126,-94,-14,0.4,186913795,186913795,22604,грвІ
121.1275587,30.02220089,-99,-11,1.333333333,156411009,156411009,26566,грвІ
121.1275918,30.02219521,-94.57142857,-9.714285714,1.285714286,156411009,156411009,26566,грвІ
121.1239793,30.03500014,-89,-12,1,198177025,198177025,26562,грвІ
121.114145,30.050188,-98,-15,1.4,186913281,186913281,26699,грвІ
121.1501752,30.07745719,-99.33333333,-11.5,2.766666667,265050502,265050502,26700,грвІ
121.36463,29.931859,-92,-13.14285714,2.2,81021570,81021570,26399,грвІ
120.986135,30.201586,-97,-14,-0.8,119784897,119784897,22720,грвІ
120.9997301,30.06018582,-89,-11,2.4,103027971,103027971,26699,грвІ
120.96291,30.113809,-91,-6,-1,186891781,186891781,22720,грвІ
120.962945,30.113808,-92,-6.5,0,186891781,186891781,22720,грвІ
120.9629775,30.11380129,-91.28571429,-7.857142857,1,186891778,186891778,22720,грвІ
121.0595044,30.16181831,-91.8,-8,1.4,102988033,102988033,22720,грвІ
121.1310731,30.02613968,-97.66666667,-11.33333333,2.066666667,156333441,156333441,26566,грвІ
121.08696,30.113129,-97,-13,-0.6,157200258,157200258,26696,грвІ
121.140198,30.050132,-94.5,-9,2.7,103393027,103393027,26562,грвІ
121.0734353,30.1601607,-92,-13,-2.6,197989891,197989891,26696,грвІ
121.1193922,30.04987535,-81.33333333,-12.33333333,2.166666667,156778625,156778625,26699,грвІ
121.119783,30.04988634,-75,-12,-2.4,156778627,156778627,26699,грвІ
121.1198912,30.04984022,-84,-13,1.6,188933123,188933123,26562,грвІ
121.1201259,30.04972019,-84,-11.5,2.3,156778625,156778625,26699,грвІ
121.0744636,30.11693534,-87.8,-11.4,0.46,214459202,214459202,26696,грвІ
121.0745269,30.11691699,-87.8,-12,1.16,214465345,214465345,26696,грвІ
121.1746398,30.1653285,-98,-13,0.2,152240513,152240513,26695,грвІ
121.1272295,30.0205835,-90,-14,-6,186910724,186910724,26566,грвІ
121.1272819,30.02068034,-88,-12,-4,186910721,186910721,26566,грвІ
121.127373,30.02078,-84,-14,-5,186910721,186910721,26566,грвІ
121.127373,30.02078,-88,-13,-5,186910725,186910725,26566,грвІ
121.1272293,30.02062174,-94,-13,-3,198055937,198055937,26566,грвІ
121.1272293,30.02062174,-89.5,-12,-3,186910721,186910721,26566,грвІ
121.1678426,30.03120158,-92,-12.75,2.5,208319299,208319299,22604,грвІ
121.1913417,30.02959632,-99.625,-8.5,2.75,208319042,208319042,22604,грвІ
121.1913729,30.02959852,-97,-11,1,193311750,193311750,26399,грвІ
120.937194,30.150083,-97.2,-13,1.44,156528001,156528001,22720,грвІ
120.937194,30.150083,-97,-13,-1.2,156528003,156528003,22720,грвІ
121.0494216,30.16169917,-98.5,-12.75,2.175,102987523,102987523,22720,грвІ
121.2322108,29.96900873,-88.75,-13.125,2.525,152228738,152228738,26399,грвІ
121.232213,29.96898492,-87.5,-14,0.5,152228737,152228737,26399,грвІ
121.17036,30.044273,-94,-12,-2,198176771,198176771,26562,грвІ
121.1685902,30.0455013,-95,-7,0,186649857,186649857,26564,грвІ
121.1692749,30.04622748,-94,-8,1,186649857,186649857,26564,грвІ
121.1689036,30.04572828,-93.14285714,-8.285714286,0.857142857,186649857,186649857,26564,грвІ
121.1181115,30.031921,-99.75,-12.75,-2.875,156441475,156441475,22604,грвІ
121.056193,30.214652,-91,-16,0.7,81014147,81014147,22344,грвІ
121.056193,30.214652,-92,-13.33333333,1.6,198028545,198028545,22344,грвІ
121.046808,30.158351,-96.6,-11.2,2.94,156756867,156756867,22720,грвІ
121.1289049,30.02729601,-68,-12,2,156441477,156441477,22604,грвІ
121.134484,30.043578,-96.66666667,-10.5,1.666666667,208696130,208696130,26562,грвІ
121.0999059,30.14009785,-96.14285714,-12.42857143,-3.571428571,186899715,186899715,26696,грвІ
121.149209,30.128251,-98,-15,-5.666666667,103027457,103027457,26696,грвІ
121.1491603,30.12821957,-95.14285714,-13,-0.371428571,81155201,81155201,26696,грвІ
121.22132,30.03272,-97.66666667,-11.83333333,0.166666667,186884355,186884355,26399,грвІ
121.0451142,30.2055491,-88.6,-8.1,2,152063361,152063361,22344,грвІ
121.19372,30.166368,-93.5,-9.5,2,102992646,102992646,26695,грвІ
121.19372,30.166368,-94,-9,2,102992641,102992641,26695,грвІ
